t_tot,P_tot,T_gf_tot,T_gb_tot,sL_tot,r_tot,rho_gb_tot,rho_gf_tot,masse_gb_tot,masse_gf_tot,masse_total
0.0005800000000000009,1955999.3606264903,572.505207936375,2813.7890721325857,0.6335483928132533,0.0030507438451963355,2.525467923660705,14.094806630628588,2.9003849384956955e-07,0.007378592229969109,0.007378882268462958
0.0005900000000000009,1956014.997029381,572.5064917784954,2813.7903641744665,0.6335506273486977,0.003086102607840624,2.5254869527785364,14.094887697784701,3.003638742471399e-07,0.007378581904588711,0.007378882268462958
0.0006000000000000009,1956030.9981396175,572.5078053952151,2813.7916865318502,0.6335529142138581,0.0031214614321398997,2.5255064255569515,14.094970659581563,3.109315724120975e-07,0.007378571336890546,0.007378882268462958
0.000610000000000001,1956047.3681692118,572.5091491286505,2813.7930395570716,0.6335552540162451,0.0031568203195565785,2.5255263471167435,14.095055537921628,3.2174440761163637e-07,0.007378560524055347,0.007378882268462958
0.000620000000000001,1956064.1113306154,572.5105233209636,2813.79442360251,0.6335576473634759,0.0031921792715702683,2.525546722579184,14.095142354708402,3.328051996182966e-07,0.00737854946326334,0.007378882268462958
0.000630000000000001,1956081.2318367295,572.5119283143624,2813.7958390205927,0.6335600948632751,0.0032275382896777716,2.525567557066033,14.09523113184645,3.441167687216948e-07,0.007378538151694237,0.007378882268462958
0.000640000000000001,1956098.733900915,572.5133644511031,2813.7972861637936,0.6335625971234793,0.0032628973753930897,2.5255888556995503,14.095321891241422,3.556819357403904e-07,0.007378526586527218,0.007378882268462958
0.0006500000000000011,1956116.6217370029,572.5148320734902,2813.798765384636,0.6335651547520381,0.003298256530247425,2.5256106236025055,14.095414654800075,3.6750352203388756e-07,0.007378514764940924,0.007378882268462958
0.0006600000000000011,1956134.8995593053,572.5163315238779,2813.800277035695,0.6335677683570168,0.0033336157557891846,2.52563286589819,14.095509444430315,3.7958434951477275e-07,0.007378502684113443,0.007378882268462958
0.0006700000000000011,1956153.5715826256,572.517863144671,2813.8018214695944,0.6335704385466,0.003368975053583985,2.5256555877104323,14.095606282041206,3.919272406609886e-07,0.0073784903412222975,0.007378882268462958
0.0006800000000000011,1956172.6420222693,572.5194272783268,2813.8033990390113,0.6335731659290925,0.003404334425214655,2.5256787941636016,14.095705189542993,4.045350185282451e-07,0.00737847773344443,0.007378882268462958
0.0006900000000000012,1956192.1150940545,572.5210242673552,2813.8050100966766,0.6335759511129245,0.003439693872281238,2.5257024903826277,14.095806188847146,4.1741050676256376e-07,0.007378464857956196,0.007378882268462958
0.0007000000000000012,1956211.9950143239,572.5226544543203,2813.806654995376,0.6335787947066505,0.003475053396400998,2.5257266814930075,14.095909301866365,4.3055652961296187e-07,0.007378451711933345,0.007378882268462958
0.0007100000000000012,1956232.2859999547,572.5243181818416,2813.8083340879502,0.633581697318956,0.0035104129992084227,2.525751372620821,14.096014550514631,4.4397591194427e-07,0.007378438292551014,0.007378882268462958
0.0007200000000000012,1956252.9922683705,572.5260157925949,2813.810047727297,0.6335846595586578,0.0035457726823552266,2.5257765688927396,14.096121956707211,4.576714792500879e-07,0.007378424596983708,0.007378882268462958
0.0007300000000000013,1956274.1180375526,572.5277476293136,2813.8117962663728,0.6335876820347065,0.0035811324475103564,2.525802275436042,14.096231542360691,4.716460576658754e-07,0.007378410622405292,0.007378882268462958
0.0007400000000000013,1956295.6675260512,572.52951403479,2813.813580058193,0.6335907653561911,0.0036164922963599936,2.5258284973786234,14.09634332939301,4.859024739821813e-07,0.007378396365988976,0.007378882268462958
0.0007500000000000013,1956317.644952997,572.5313153518764,2813.815399455834,0.6335939101323402,0.00365185223060756,2.5258552398490104,14.096457339723484,5.004435556580076e-07,0.0073783818249073,0.007378882268462958
0.0007600000000000013,1956340.0545381135,572.5331519234861,2813.817254812433,0.6335971169725261,0.0036872122519737214,2.5258825079763727,14.09657359527283,5.152721308343109e-07,0.007378366996332124,0.007378882268462958
0.0007700000000000014,1956362.9005017274,572.5350240925949,2813.8191464811907,0.6336003864862659,0.0037225723621963917,2.5259103068905375,14.0966921179632,5.303910283476415e-07,0.00737835187743461,0.007378882268462958
0.0007800000000000014,1956386.1870647818,572.5369322022422,2813.821074815373,0.6336037192832263,0.0037579325630307378,2.5259386417219982,14.096812929718205,5.458030777439183e-07,0.007378336465385214,0.007378882268462958
0.0007900000000000014,1956409.918448848,572.5388765955321,2813.8230401683095,0.6336071159732254,0.0037932928562491837,2.5259675176019325,14.096936052462949,5.615111092923405e-07,0.007378320757353666,0.007378882268462958
0.0008000000000000014,1956434.0988761368,572.540857615635,2813.825042893398,0.6336105771662357,0.003828653243641416,2.525996939662212,14.097061508124057,5.775179539994381e-07,0.007378304750508959,0.007378882268462958
0.0008100000000000015,1956458.7325695122,572.5428756057885,2813.8270833441043,0.6336141034723878,0.0038640137270143883,2.5260269130354183,14.097189318629699,5.938264436232575e-07,0.007378288442019335,0.007378882268462958
0.0008200000000000015,1956483.8237525027,572.5449309092988,2813.829161873962,0.6336176955019717,0.0038993743081923247,2.5260574428548543,14.097319505909619,6.104394106876861e-07,0.007378271829052271,0.007378882268462958
0.0008300000000000015,1956509.3766493136,572.5470238695423,2813.831278836578,0.6336213538654429,0.003934734989016727,2.5260885342545585,14.097452091895176,6.273596884969134e-07,0.007378254908774461,0.007378882268462958
0.0008400000000000016,1956535.395484841,572.5491548299661,2813.8334345856288,0.6336250791734219,0.003970095771346376,2.5261201923693184,14.097587098519371,6.445901111500295e-07,0.007378237678351808,0.007378882268462958
